"","activity","lower","upper"
"1",3960.82050373437,1936.54881795447,5985.09218951428
"2",3305.53696629206,1587.80402552944,5023.26990705469
"3",3411.80594986808,1674.96092219941,5148.65097753675
"4",2950.11908611804,1036.26434761084,4863.97382462524
"5",2789.95249614414,1425.1278371215,4154.77715516679
"6",2904.60943929023,1804.49306325167,4004.72581532879
"7",3072.11873273692,1963.29224466728,4180.94522080655
"8",2001.55194053614,963.947439210125,3039.15644186215
"9",2536.15717105291,1386.88530848779,3685.42903361803
"10",2472.09042790509,1284.88714052867,3659.29371528152
"11",2315.32962735102,1439.02638858976,3191.63286611227
"12",2169.35335533157,1146.68389006722,3192.02282059591
"13",2740.62254277574,1772.44596704927,3708.79911850222
"14",2990.95585474147,2103.93162898014,3877.98008050279
"15",2630.9002907547,1750.74494472686,3511.05563678254
"16",2167.93024901313,1257.64533701986,3078.2151610064
"17",2461.92924321726,1305.67432651549,3618.18415991903
"18",2435.74480870579,1467.13969994697,3404.34991746461
"19",3388.03278978215,2514.47673369906,4261.58884586524
"20",2843.29577151735,1707.89760037729,3978.6939426574
"21",2194.76080111848,1356.5142100751,3033.00739216186
"22",2690.25757240598,1529.16565323201,3851.34949157995
"23",2133.16081061578,1118.04837019453,3148.27325103703
"24",2129.87587914994,1030.13100934815,3229.62074895172
"25",3286.78809714769,1955.08439349131,4618.49180080408
"26",2768.08526882365,1994.01635230336,3542.15418534394
"27",2099.902525473,1393.48733935848,2806.31771158752
"28",2611.10417344116,1563.7452396622,3658.46310722011
"29",2394.66437670223,1735.99318034459,3053.33557305986
"30",2541.29596373229,1552.3647225281,3530.22720493648
"31",2305.01905946388,1537.73951667081,3072.29860225695
"32",2901.84145560484,1947.47616421413,3856.20674699555
"33",2963.9661277694,2110.65718802389,3817.27506751491
"34",2340.69217139779,1517.39366384023,3163.99067895534
"35",2407.5902804434,1540.1382410987,3275.04231978811
"36",2544.08740607556,1780.38820031346,3307.78661183766
"37",2775.85522711554,1731.67061471662,3820.03983951447
"38",3275.35177513447,2376.94494589963,4173.7586043693
"39",2968.93984464631,2123.4808156776,3814.39887361501
"40",2341.44592982286,1791.24109573084,2891.65076391488
"41",2599.30348738297,1590.94531268643,3607.66166207952
"42",2202.3410366311,1724.41635789266,2680.26571536954
"43",2080.75788878202,1231.63889154754,2929.8768860165
"44",2753.62990308641,2303.82357871579,3203.43622745702
"45",2501.33573950936,2164.95497005042,2837.7165089683
"46",2503.23673256495,1625.54457815508,3380.92888697482
"47",2716.15872156091,1790.39673596738,3641.92070715443
"48",2613.33484081995,1814.99991419145,3411.66976744844
"49",2884.67107519959,2288.58794482963,3480.75420556955
"50",2362.63599529042,1842.90908270654,2882.36290787429
"51",2793.66797238303,1562.06710301647,4025.26884174959
"52",3896.19571084954,2479.21772849401,5313.17369320507
"53",2885.88273688347,959.134632569942,4812.63084119699
"54",1933.04746182422,82.9317552520929,3783.16316839635
"55",1651.16640891955,948.41091002022,2353.92190781888
"56",1574.04604877014,818.573605898171,2329.5184916421
"57",1367.21979423154,705.824274530548,2028.61531393254
"58",1240.30370258159,625.415723054574,1855.1916821086
"59",1097.66561038623,654.099649400855,1541.2315713716
"60",1070.57507162698,667.043819238618,1474.10632401533
"61",989.194396271279,646.149200141244,1332.23959240131
"62",896.900114249859,626.913603871724,1166.88662462799
"63",1192.03913021079,646.290622412988,1737.78763800859
"64",862.788939213735,585.517591265897,1140.06028716157
"65",794.259033481729,546.538264902808,1041.97980206065
"66",1027.55941306209,360.339586857283,1694.7792392669
"67",702.109304532673,358.655423621561,1045.56318544379
"68",1156.09190132462,589.340625638786,1722.84317701045
"69",1309.10725637585,511.79673459487,2106.41777815683
"70",1191.89862476994,264.98784966698,2118.8093998729
"71",710.366416908424,369.341856342978,1051.39097747387
"72",936.276344922358,522.427815178916,1350.1248746658
"73",785.691253652189,289.899224141764,1281.48328316261
"74",755.13003043866,394.584750988426,1115.67530988889
"75",607.140575073657,247.595651243577,966.685498903736
"76",676.130652079536,301.400449255379,1050.86085490369
"77",868.062614462726,445.32615600572,1290.79907291973
"78",671.730771660556,443.898967938787,899.562575382325
"79",812.810448703966,263.452044763929,1362.168852644
"80",1039.83312242982,-169.536038063946,2249.20228292358
"81",830.020920241327,-83.6875729128939,1743.72941339555
"82",786.62172665507,489.969240426027,1083.27421288411
"83",657.804906318505,318.234828809034,997.374983827975
"84",639.827162484658,400.718148901511,878.936176067805
"85",789.205181240989,254.547017536928,1323.86334494505
"86",946.64819408887,516.650278273496,1376.64610990425
"87",743.256030917139,474.196999626192,1012.31506220809
"88",679.017190166099,306.026311925579,1052.00806840662
"89",451.696632236628,290.394910877972,612.998353595283
"90",523.343474196901,305.287539122379,741.399409271423
"91",533.602826818333,238.355902466742,828.849751169924
"92",608.426022286133,244.428763233911,972.423281338355
"93",792.464649752146,461.735409276802,1123.19389022749
"94",456.237704663556,242.812744298503,669.662665028609
"95",683.12211637451,117.202329861732,1249.04190288729
"96",480.236017966915,169.677868222901,790.794167710928
"97",2406.34910035689,-785.252901705615,5597.95110241939
"98",732.383883698372,270.773928875094,1193.99383852165
"99",901.123002857883,130.164322087575,1672.08168362819
"100",1169.81477062844,92.4761039334075,2247.15343732348
"101",1003.05469227622,11.7208766789612,1994.38850787348
"102",1136.34911939525,0.936023870458132,2271.76221492004
"103",1259.94534089169,332.867648364711,2187.02303341867
"104",1632.68782160524,563.43774906348,2701.93789414699
"105",1685.20054198802,704.918255236306,2665.48282873974
"106",2150.79581869426,1127.4628107492,3174.12882663932
"107",2412.56554971896,1668.68528793373,3156.44581150418
"108",2418.56130614756,1753.67370862465,3083.44890367047
"109",2287.11658028237,1532.53973879832,3041.69342176642
"110",2357.79340396088,1701.77615289605,3013.8106550257
"111",3425.54028731523,2308.60503150643,4542.47554312404
"112",5089.53609751251,3595.23222630258,6583.83996872245
"113",4587.66741841731,3247.56480974064,5927.77002709398
"114",4540.66585247746,3123.5739369519,5957.75776800302
"115",3298.14525871682,1907.71273782294,4688.5777796107
"116",3206.18763233016,1932.56185751215,4479.81340714818
"117",2978.00180032554,1356.54289036877,4599.46071028231
"118",2545.64350226785,1307.65067171735,3783.63633281835
"119",2957.6560344364,1467.86398979492,4447.44807907789
"120",2413.86777643764,1026.17448710791,3801.56106576737
"121",2390.24963474555,1150.00682847287,3630.49244101823
"122",2394.41089134838,943.860373730793,3844.96140896596
"123",2386.55750780885,977.643877605359,3795.47113801233
"124",2081.89057774803,884.142044954673,3279.63911054139
"125",2322.96423868931,1201.25246305853,3444.67601432009
"126",2369.72711173808,1203.71065338232,3535.74357009384
"127",1993.57347565513,1174.17648544116,2812.9704658691
"128",1902.98755034305,995.80491788863,2810.17018279747
"129",2062.6419026389,1293.22772310336,2832.05608217444
"130",2267.04523780981,1603.14703852943,2930.94343709018
"131",2161.68454828141,1521.16272776137,2802.20636880146
"132",2298.58236529255,1731.60322443951,2865.56150614559
"133",2189.02422860476,1394.43876486839,2983.60969234112
"134",1927.62079923879,1349.61660548961,2505.62499298797
"135",2147.02429504404,1303.2619194475,2990.78667064058
"136",2077.13097376832,1351.75898801086,2802.50295952579
"137",1881.25594928497,1241.58262930437,2520.92926926556
"138",1815.04304168262,1351.5380288271,2278.54805453813
"139",2410.43856964211,1612.93735314215,3207.93978614206
"140",2253.99532863335,1190.377523219,3317.61313404771
"141",1850.56591240584,961.230051609613,2739.90177320206
"142",1530.67529592883,1219.68238689983,1841.66820495783
"143",2361.37980593024,1558.84259864573,3163.91701321476
"144",1771.28654948028,1328.29610900702,2214.27698995354
"145",1802.19798157369,1079.16525308589,2525.23071006149
"146",1931.66660675827,1121.02225228919,2742.31096122734
"147",1919.39931214784,1196.23044573717,2642.5681785585
"148",1857.39391952501,1302.66284609151,2412.12499295852
"149",1642.74399593035,1048.48247078848,2237.00552107221
"150",2102.87809251993,1768.23398025643,2437.52220478343
"151",1650.14137743744,1416.27356877861,1884.00918609626
"152",1395.94079576469,1103.83842248677,1688.0431690426
"153",2018.09127444386,1503.32484375585,2532.85770513187
"154",1420.03780547713,1076.02586005711,1764.04975089715
"155",1712.44324775229,909.141297519128,2515.74519798546
"156",1802.76163215364,1311.23289715223,2294.29036715506
"157",1819.90799523722,1217.12277788064,2422.6932125938
"158",2063.06546464448,1471.64492014519,2654.48600914377
"159",1888.33038979404,1171.9855203413,2604.67525924677
"160",1682.06736174515,1209.70886887942,2154.42585461087
"161",2151.10470907885,1306.59747779639,2995.61194036131
"162",2263.15332851478,1515.6888831573,3010.61777387226
"163",2109.95246047731,1255.72226229795,2964.18265865668
"164",2329.27016709194,1573.91993428705,3084.62039989682
"165",2360.63724671298,1596.6928558423,3124.58163758367
"166",2401.84871569493,1571.6834176009,3232.01401378896
"167",2329.26871490728,1597.1012399787,3061.43618983585
"168",2479.14261720921,2042.22991326508,2916.05532115333
"169",2788.07226409775,1965.26857562389,3610.87595257161
"170",2764.57068695808,1918.77503784274,3610.36633607342
"171",2536.26221916429,2008.97058974859,3063.55384858
"172",3547.04112735629,2339.68061000572,4754.40164470685
"173",1886.69123256461,680.868291375463,3092.51417375375
"174",903.515402867349,574.166681661479,1232.86412407322
"175",882.60082582561,469.868510663474,1295.33314098775
"176",797.755819491751,525.453267567578,1070.05837141593
"177",986.290412111459,525.173850636596,1447.40697358632
"178",998.925679118348,557.779710339604,1440.07164789709
"179",811.161869043473,407.306697493501,1215.01704059345
"180",858.862543090802,601.881251573562,1115.84383460804
"181",969.843691610502,604.935953477458,1334.75142974355
"182",809.290231901445,554.543055449638,1064.03740835325
"183",1841.72077278302,-551.442426140467,4234.88397170651
"184",907.335855429783,419.85983956461,1394.81187129496
"185",915.302191602266,563.051116602702,1267.55326660183
"186",789.821697361091,466.713254902498,1112.93013981968
"187",622.322439352416,365.608297028724,879.036581676107
"188",753.512585854167,397.200762277918,1109.82440943042
"189",787.265717536846,246.656379489948,1327.87505558374
"190",689.946337053635,428.847553867854,951.045120239415
"191",493.353721355155,295.413340496941,691.294102213369
"192",575.328509503502,241.987257328052,908.669761678951
"193",497.592707416554,177.923257773011,817.262157060097
"194",720.301856401757,426.453101147835,1014.15061165568
"195",483.433155235913,221.320075936392,745.546234535433
"196",692.910154784464,450.964368911318,934.85594065761
"197",783.01478423042,355.026038957033,1211.00352950381
"198",592.985550389231,359.374747629016,826.596353149445
"199",599.235488019071,352.377273943354,846.093702094788
"200",634.549452126901,384.570009848977,884.528894404825
"201",612.10747718694,357.812911316848,866.402043057031
"202",746.844172419459,435.908459571987,1057.77988526693
"203",742.823296324097,461.692970781121,1023.95362186707
"204",756.78984873257,449.599320390287,1063.98037707485
"205",616.559977285136,313.894381623077,919.225572947195
"206",637.97878160709,320.927862647344,955.029700566836
"207",646.651786002994,341.157142942538,952.14642906345
"208",689.512959021514,255.508524179048,1123.51739386398
"209",530.712703297598,241.875073629695,819.550332965501
"210",1049.19981148143,515.245749448987,1583.15387351386
"211",874.524955847327,439.175781994641,1309.87412970001
"212",800.468553629383,431.255925237276,1169.68118202149
"213",760.396830497895,199.729849398828,1321.06381159696
"214",587.319490395372,68.7357244662626,1105.90325632448
"215",650.660389401151,150.965987071517,1150.35479173078
"216",668.428842571016,474.766561391645,862.091123750386
"217",799.949622340974,411.336358800785,1188.56288588116
"218",857.43548510305,249.759748766457,1465.11122143964
"219",563.992196157255,273.906589859818,854.077802454692
"220",719.71058983652,275.002604007272,1164.41857566577
"221",694.172145202951,303.229072494706,1085.1152179112
"222",568.876787845121,336.496721501984,801.256854188258
"223",754.224708240795,371.556819022515,1136.89259745907
"224",1077.33099142064,250.304469661032,1904.35751318025
"225",1916.1099489841,1137.05305556787,2695.16684240032
"226",2162.18934126543,1186.12011958756,3138.2585629433
"227",1896.75855597766,1275.92346510755,2517.59364684776
"228",2792.81177197957,2171.84864860619,3413.77489535294
"229",2771.81443491447,2350.5176561007,3193.11121372825
"230",2666.42104575067,2130.29513422383,3202.54695727752
"231",3431.22374059574,2590.41672248207,4272.03075870942
"232",4120.3211702049,3099.59583547383,5141.04650493597
"233",3341.20660158807,1932.98441771249,4749.42878546366
"234",3419.09264494995,1934.79425933363,4903.39103056626
"235",3403.07717279091,2331.09416063506,4475.06018494676
"236",3737.903733937,2200.70271682993,5275.10475104407
"237",3227.47936242592,1703.04487784981,4751.91384700202
"238",2731.86351602663,1378.63971601353,4085.08731603974
"239",2338.46877512646,1472.61470489376,3204.32284535916
"240",2343.98426608656,1564.53129459824,3123.43723757488
